state,st_id,name,leaid,method,ccd_st_leaid,ccd_name,ccd_sy_end,author_check
AZ,5181,"Metropolitan Arts Institute, Inc.",0400238,st_leaid,5181,Metropolitan Arts Institute Inc. (5181),2024,
AZ,5186,Cholla Academy,0400402,st_leaid,5186,Cholla Academy (5186),2024,
AZ,522074,ASU Preparatory Academy Digital,0400965,st_leaid,522074,ASU Preparatory Academy Digital (522074),2024,
AZ,6353,"Shonto Governing Board of Education, Inc.",0400154,st_leaid,6353,Shonto Governing Board of Education Inc. (6353),2024,
AZ,6364,Accelerated Elementary and Secondary Schools,0400129,st_leaid,6364,Accelerated Elementary and Secondary Schools (6364),2024,
AZ,6365,Edkey Inc. dba American Heritage Academy,0400130,st_leaid,6365,Edkey Inc. dba American Heritage Academy  (6365),2024,
AZ,6369,Ha:san Educational Services,0400147,st_leaid,6369,Ha:san Educational Services (6369),2024,
AZ,6374,Tucson Preparatory School,0400159,st_leaid,6374,Tucson Preparatory School (6374),2024,
AZ,6379,Phoenix School of Academic Excellence The,0400153,st_leaid,6379,Phoenix School of Academic Excellence The (6379),2024,
AZ,6393,Arizona State Schools for the Deaf and the Blind,0400463,st_leaid,6393,Arizona State Schools for the Deaf and the Blind (6393),2024,
AZ,6446,"Edkey, Inc. - Sequoia Charter School",0400244,st_leaid,6446,Edkey Inc. dba Sequoia Charter School (6446),2024,
AZ,78833,"Eastpointe High School, Inc.",0400261,st_leaid,78833,Eastpointe High School Inc. (78833),2024,
AZ,78897,"Academy of Tucson, Inc.",0400202,st_leaid,78897,Academy of Tucson Inc. (78897),2024,
AZ,78997,"GAR, LLC dba Student Choice High School",0400273,st_leaid,78997,GAR LLC dba Student Choice High School (78997),2024,
AZ,79000,"Southern Arizona Community Academy, Inc.",0400254,st_leaid,79000,Southern Arizona Community Academy Inc. (79000),2024,
AZ,79047,Career Success Schools,0400219,st_leaid,79047,Career Success Schools (79047),2024,
AZ,79049,Daisy Education Corporation dba Sonoran Science Academy,0400223,st_leaid,79049,Daisy Education Corporation dba Sonoran Science Ac (79049),2024,
AZ,79053,AIBT Non-Profit Charter High School - Phoenix,0400274,st_leaid,79053,AIBT Non-Profit Charter High School - Phoenix (79053),2024,
AZ,79059,"E-Institute Charter Schools, Inc.",0400311,st_leaid,79059,ThrivePoint High School Inc. (79059),2024,
AZ,79063,James Madison Preparatory School,0400231,st_leaid,79063,James Madison Preparatory School (79063),2024,
AZ,79065,"Kestrel Schools, Inc.",0400267,st_leaid,79065,Kestrel Schools Inc. (79065),2024,
AZ,79068,"PACE Preparatory Academy, Inc.",0400266,st_leaid,79068,PACE Preparatory Academy Inc. (79068),2024,
AZ,79074,Country Gardens Charter Schools,0400429,st_leaid,79074,Country Gardens Charter Schools (79074),2024,
AZ,79077,"Cornerstone Charter School,Inc",0400405,st_leaid,79077,Cornerstone Charter SchoolInc (79077),2024,
AZ,79084,"Skyline Schools, Inc.",0400243,st_leaid,79084,Skyline Schools Inc. (79084),2024,
AZ,79085,"Southgate Academy, Inc.",0400259,st_leaid,79085,Southgate Academy Inc. (79085),2024,
AZ,79211,"Edkey, Inc. - Sequoia Village School",0400246,st_leaid,79211,Edkey Inc. - Sequoia Village School (79211),2024,
AZ,79213,Academy with Community Partners  Inc,0400276,st_leaid,79213,Academy with Community Partners-Arizona Inc (79213),2024,
AZ,79218,"Telesis Center for Learning, Inc.",0400248,st_leaid,79218,Telesis Center for Learning Inc. (79218),2024,
AZ,79226,Benson Unified School District,0400212,st_leaid,79226,Benson Unified School District (79226),2024,
AZ,79264,"Horizon Community Learning Center, Inc.",0400225,st_leaid,79264,Horizon Community Learning Center Inc. (79264),2024,
AZ,79379,Yavapai Accommodation School District,0400315,st_leaid,79379,Yavapai Accommodation School District (79379),2024,
AZ,79439,"Pinnacle Education-WMCB, Inc.",0400321,st_leaid,79439,Pinnacle Education-WMCB Inc. (79439),2024,
AZ,79441,"Desert Rose Academy,Inc.",0400322,st_leaid,79441,Desert Rose AcademyInc. (79441),2024,
AZ,79455,Pointe Schools,0400327,st_leaid,79455,Pointe Schools (79455),2024,
AZ,79461,American Virtual Academy,0400329,st_leaid,79461,American Virtual Academy (79461),2024,
AZ,79467,"Compass High School, Inc.",0400330,st_leaid,79467,Compass High School Inc. (79467),2024,
AZ,79475,James Sandoval Preparatory High School,0400332,st_leaid,79475,James Sandoval Preparatory High School (79475),2024,
AZ,79496,"Deer Valley Charter Schools, Inc.",0400278,st_leaid,79496,Deer Valley Charter Schools Inc. (79496),2024,
AZ,79498,Mohave Accelerated Learning Center,0400280,st_leaid,79498,Mohave Accelerated Learning Center (79498),2024,
AZ,79501,"Harvest Power Community Development Group, Inc.",0400282,st_leaid,79501,Harvest Power Community Development Group Inc. (79501),2024,
AZ,79503,Omega Alpha Academy,0400284,st_leaid,79503,Omega Alpha Academy (79503),2024,
AZ,79569,Premier Charter High School,0400288,st_leaid,79569,Premier Charter High School (79569),2024,
AZ,79578,Pan-American Elementary Charter,0400290,st_leaid,79578,Pan-American Elementary Charter (79578),2024,
AZ,79598,Kingman Unified School District,0400295,st_leaid,79598,Kingman Unified School District (79598),2024,
AZ,79701,"North Star Charter School, Inc.",0400303,st_leaid,79701,North Star Charter School Inc. (79701),2024,
AZ,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,0400384,st_leaid,79872,American Charter Schools Foundation d.b.a. Desert  (79872),2024,
AZ,79873,American Charter Schools Foundation d.b.a. Estrella High School,0400352,st_leaid,79873,American Charter Schools Foundation d.b.a. Estrell (79873),2024,
AZ,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,0400385,st_leaid,79874,American Charter Schools Foundation d.b.a. Crestvi (79874),2024,
AZ,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,0400353,st_leaid,79875,American Charter Schools Foundation d.b.a. Peoria  (79875),2024,
AZ,79876,Kaizen Education Foundation dba Summit High School,0400386,st_leaid,79876,Kaizen Education Foundation dba Summit High School (79876),2024,
AZ,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,0400354,st_leaid,79877,American Charter Schools Foundation d.b.a. Sun Val (79877),2024,
AZ,79878,Kaizen Education Foundation dba Tempe Accelerated High School,0400387,st_leaid,79878,Kaizen Education Foundation dba Tempe Accelerated  (79878),2024,
AZ,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,0400355,st_leaid,79879,American Charter Schools Foundation d.b.a. West Ph (79879),2024,
AZ,79880,Kaizen Education Foundation dba Skyview High School,0400388,st_leaid,79880,Kaizen Education Foundation dba Skyview High Schoo (79880),2024,
AZ,79881,"Nosotros, Inc",0400356,st_leaid,79881,Nosotros Inc (79881),2024,
AZ,79882,Kaizen Education Foundation dba Maya High School,0400389,st_leaid,79882,Kaizen Education Foundation dba Maya High School (79882),2024,
AZ,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,0400357,st_leaid,79883,American Charter Schools Foundation d.b.a. Apache  (79883),2024,
AZ,79907,Vista Charter School,0400391,st_leaid,79907,Vista Charter School (79907),2024,
AZ,79929,Avondale Learning dba Precision Academy,0400394,st_leaid,79929,Avondale Learning dba Precision Academy (79929),2024,
AZ,79951,"SC Jensen Corporation, Inc. dba Intelli-School",0400363,st_leaid,79951,SC Jensen Corporation Inc. dba Intelli-School (79951),2024,
AZ,79953,"PAS Charter, Inc., dba Intelli-School",0400364,st_leaid,79953,PAS Charter Inc. dba Intelli-School (79953),2024,
AZ,79957,"Valley of the Sun Waldorf Education Association, dba Desert Marigold School",0400366,st_leaid,79957,Valley of the Sun Waldorf Education Association d (79957),2024,
AZ,79959,"Pima Prevention Partnership dba Pima Partnership School, The",0400367,st_leaid,79959,Pima Prevention Partnership dba Pima Partnership S (79959),2024,
AZ,79967,LEAD Charter Schools,0400395,st_leaid,79967,LEAD Charter Schools (79967),2024,
AZ,79979,"Tucson International Academy, Inc.",0400373,st_leaid,79979,Tucson International Academy Inc. (79979),2024,
AZ,79981,"Edkey, Inc. - Arizona Conservatory for Arts and Academics",0400653,st_leaid,79981,Edkey Inc. dba Arizona Conservatory for Arts and  (79981),2024,
AZ,80001,Carpe Diem Collegiate High School,0400381,st_leaid,80001,Carpe Diem Collegiate High School (80001),2024,
AZ,80032,CPLC Community Schools dba Toltecalli High School,0400382,st_leaid,80032,CPLC Community Schools dba Toltecalli High School (80032),2024,
AZ,80989,American Charter Schools Foundation d.b.a. South Pointe High School,0400618,st_leaid,80989,American Charter Schools Foundation d.b.a. South P (80989),2024,
AZ,80992,Veritas Preparatory Academy,0400655,st_leaid,80992,Veritas Preparatory Academy (80992),2024,
AZ,80995,American Charter Schools Foundation d.b.a. Alta Vista High School,0400619,st_leaid,80995,American Charter Schools Foundation d.b.a. Alta Vi (80995),2024,
AZ,81001,"Pinnacle Education-Tempe, Inc.",0400621,st_leaid,81001,Pinnacle Education-Tempe Inc. (81001),2024,
AZ,81009,"Pinnacle Education-Kino, Inc.",0400625,st_leaid,81009,Pinnacle Education-Kino Inc. (81009),2024,
AZ,81011,"Pinnacle Education-Casa Grande, Inc.",0400626,st_leaid,81011,Pinnacle Education-Casa Grande Inc. (81011),2024,
AZ,81027,Cochise Community Development Corporation,0400632,st_leaid,81027,Cochise Community Development Corporation (81027),2024,
AZ,81029,"Canyon Rose Academy, Inc.",0400633,st_leaid,81029,Canyon Rose Academy Inc. (81029),2024,
AZ,81033,"RSD Charter School, Inc.",0400656,st_leaid,81033,RSD Charter School Inc. (81033),2024,
AZ,81041,Blueprint Education,0400636,st_leaid,81041,Blueprint Education (81041),2024,
AZ,81050,"Edkey, Inc. - Sequoia School for the Deaf and Hard of Hearing",0400640,st_leaid,81050,Edkey Inc. - Sequoia School for the Deaf and Hard (81050),2024,
AZ,81078,"BASIS Charter Schools, Inc.",0400608,st_leaid,81078,BASIS Charter Schools Inc. (81078),2024,
AZ,81099,Desert Heights Charter Schools,0400610,st_leaid,81099,Desert Heights Charter Schools (81099),2024,
AZ,81174,MCCCD on behalf of Phoenix College Preparatory Academy,0400614,st_leaid,81174,MCCCD on behalf of Phoenix College Preparatory Aca (81174),2024,
AZ,85448,CITY Center for Collaborative Learning,0400407,st_leaid,85448,CITY Center for Collaborative Learning (85448),2024,
AZ,85540,"Academy of Building Industries, Inc.",0400414,st_leaid,85540,Academy of Building Industries Inc. (85540),2024,
AZ,85749,"Caurus Academy, Inc",0400415,st_leaid,85749,Edkey Inc. (85749),2024,
AZ,85816,"Arizona Agribusiness & Equine Center, Inc.",0400417,st_leaid,85816,Arizona Agribusiness & Equine Center Inc. (85816),2024,
AZ,87334,Pillar Charter School,0400420,st_leaid,87334,Pillar Charter School (87334),2024,
AZ,87349,Legacy Education Group,0400423,st_leaid,87349,Legacy Education Group (87349),2024,
AZ,87405,"Portable Practical Educational Preparation, Inc. (PPEP, Inc.)",0400432,st_leaid,87405,Portable Practical Educational Preparation Inc. ( (87405),2024,
AZ,87407,"Arizona Connections Academy Charter School, Inc.",0400427,st_leaid,87407,Arizona Connections Academy Charter School Inc. (87407),2024,
AZ,87600,Gila County Regional School District,0400419,st_leaid,87600,Gila County Regional School District (87600),2024,
AZ,88299,Chandler Preparatory Academy,0400440,st_leaid,88299,Chandler Preparatory Academy (88299),2024,
AZ,88334,American Charter Schools Foundation d.b.a. South Ridge High School,0400447,st_leaid,88334,American Charter Schools Foundation d.b.a. South R (88334),2024,
AZ,89412,"Eduprize Schools, LLC",0400746,st_leaid,89412,Eduprize Schools LLC (89412),2024,
AZ,89486,Arete Preparatory Academy,0400757,st_leaid,89486,Arete Preparatory Academy (89486),2024,
AZ,89756,Scottsdale Preparatory Academy,0400747,st_leaid,89756,Scottsdale Preparatory Academy (89756),2024,
AZ,89788,"Imagine Prep Superstition, Inc.",0400783,st_leaid,89788,Imagine Prep Superstition Inc. (89788),2024,
AZ,89790,"Imagine Prep Surprise, Inc.",0400770,st_leaid,89790,Imagine Prep Surprise Inc. (89790),2024,
AZ,89798,"San Tan Montessori School, Inc.",0400775,st_leaid,89798,San Tan Montessori School Inc. (89798),2024,
AZ,89829,Glendale Preparatory Academy,0400760,st_leaid,89829,Glendale Preparatory Academy (89829),2024,
AZ,89869,"AZ Compass Schools, Inc.",0400785,st_leaid,89869,AZ Compass Schools Inc. (89869),2024,
AZ,89871,Blue Adobe Project,0400771,st_leaid,89871,Blue Adobe Project (89871),2024,
AZ,89914,Daisy Education Corporation dba Sonoran Science Academy - Phoenix,0400776,st_leaid,89914,Daisy Education Corporation dba Sonoran Science Ac (89914),2024,
AZ,89917,Daisy Education Corporation dba Paragon Science Academy,0400778,st_leaid,89917,Daisy Education Corporation dba Paragon Science Ac (89917),2024,
AZ,90034,"Imagine Prep Coolidge, Inc.",0400769,st_leaid,90034,Imagine Prep Coolidge Inc. (90034),2024,
AZ,90138,"Choice Academies, Inc.",0400805,st_leaid,90138,Choice Academies Inc. (90138),2024,
AZ,90201,Educational Options Foundation,0400816,st_leaid,90201,Educational Options Foundation (90201),2024,
AZ,90284,Daisy Education Corporation dba. Sonoran Science Academy Davis Monthan,0400807,st_leaid,90284,Daisy Education Corporation dba. Sonoran Science A (90284),2024,
AZ,90287,"The Odyssey Preparatory Academy, Inc.",0400800,st_leaid,90287,The Odyssey Preparatory Academy Inc. (90287),2024,
AZ,90327,"CAFA, Inc. dba Learning Foundation and Performing Arts Gilbert",0400803,st_leaid,90327,CAFA Inc. dba Learning Foundation and Performing  (90327),2024,
AZ,90329,"Skyline Gila River Schools, LLC",0400801,st_leaid,90329,Skyline Gila River Schools LLC (90329),2024,
AZ,90331,CPLC Community Schools dba Hiaki High School,0400814,st_leaid,90331,CPLC Community Schools dba Hiaki High School (90331),2024,
AZ,90508,"BASIS Charter Schools, Inc.",0400818,st_leaid,90508,BASIS Charter Schools Inc. (90508),2024,
AZ,90532,Anthem Preparatory Academy,0400819,st_leaid,90532,Anthem Preparatory Academy (90532),2024,
AZ,90533,"Compass Points International, Inc",0400820,st_leaid,90533,Compass Points International Inc (90533),2024,
AZ,90536,Pima Prevention Partnership,0400821,st_leaid,90536,Pima Prevention Partnership (90536),2024,
AZ,90548,Kaizen Education Foundation dba Mission Heights Preparatory High School,0400823,st_leaid,90548,Kaizen Education Foundation dba Mission Heights Pr (90548),2024,
AZ,90758,Arizona Education Solutions,0400827,st_leaid,90758,Arizona Education Solutions (90758),2024,
AZ,90779,"Arizona Agribusiness & Equine Center, Inc.",0400828,st_leaid,90779,Arizona Agribusiness & Equine Center Inc. (90779),2024,
AZ,90841,"BASIS Charter Schools, Inc.",0400829,st_leaid,90841,BASIS Charter Schools Inc. (90841),2024,
AZ,90842,"BASIS Charter Schools, Inc.",0400830,st_leaid,90842,BASIS Charter Schools Inc. (90842),2024,
AZ,90859,Trivium Preparatory Academy,0400851,st_leaid,90859,Trivium Preparatory Academy (90859),2024,
AZ,90861,Maryvale Preparatory Academy,0400875,st_leaid,90861,Maryvale Preparatory Academy (90861),2024,
AZ,90862,"BASIS Charter Schools, Inc.",0400831,st_leaid,90862,BASIS Charter Schools Inc. (90862),2024,
AZ,90876,"Institute for Transformative Education, Inc.",0400872,st_leaid,90876,Institute for Transformative Education Inc. (90876),2024,
AZ,90879,North Phoenix Preparatory Academy,0400861,st_leaid,90879,North Phoenix Preparatory Academy (90879),2024,
AZ,90997,"Pima Rose Academy, Inc.",0400839,st_leaid,90997,Pima Rose Academy Inc. (90997),2024,
AZ,91131,"Arizona Agribusiness & Equine Center, Inc.",0400838,st_leaid,91131,Arizona Agribusiness & Equine Center Inc. (91131),2024,
AZ,91250,"The Paideia Academies, Inc",0400863,st_leaid,91250,The Paideia Academies Inc (91250),2024,
AZ,91277,Empower College Prep,0400877,st_leaid,91277,Empower College Prep (91277),2024,
AZ,91280,"BASIS Charter Schools, Inc.",0400843,st_leaid,91280,BASIS Charter Schools Inc. (91280),2024,
AZ,91303,ASU Preparatory Academy,0400858,st_leaid,91303,ASU Preparatory Academy (91303),2024,
AZ,91305,ASU Preparatory Academy,0400859,st_leaid,91305,ASU Preparatory Academy (91305),2024,
AZ,91309,"BASIS Charter Schools, Inc.",0400878,st_leaid,91309,BASIS Charter Schools Inc. (91309),2024,
AZ,91339,"BASIS Charter Schools, Inc.",0400897,st_leaid,91339,BASIS Charter Schools Inc. (91339),2024,
AZ,91935,Madison Highland Prep,0400909,st_leaid,91935,Madison Highland Prep (91935),2024,
AZ,91937,"Western School of Science and Technology, Inc.",0400924,st_leaid,91937,Western School of Science and Technology Inc. (91937),2024,
AZ,91949,"BASIS Charter Schools, Inc.",0400898,st_leaid,91949,BASIS Charter Schools Inc. (91949),2024,
AZ,91958,"Arizona Autism Charter Schools, Inc.",0400913,st_leaid,91958,Arizona Autism Charter Schools Inc. (91958),2024,
AZ,91992,StrengthBuilding Partners,0400907,st_leaid,91992,StrengthBuilding Partners (91992),2024,
AZ,92043,Southwest Leadership Academy,0400880,st_leaid,92043,Southwest Leadership Academy (92043),2024,
AZ,92226,"Edkey, Inc. - Sequoia Pathway Academy",0400904,st_leaid,92226,Edkey Inc. - Sequoia Pathway Academy (92226),2024,
AZ,92316,Cicero Preparatory Academy,0400900,st_leaid,92316,Cicero Preparatory Academy (92316),2024,
AZ,92320,"BASIS Charter Schools, Inc.",0400903,st_leaid,92320,BASIS Charter Schools Inc. (92320),2024,
