state,school_year,sy_end,page_url,file_url_or_steps,file_format,statewide_file,district_level,black_rows,hispanic_rows,white_rows,subgroup_evidence,proficiency_label,proficient_levels,suppression,hs_test_math,hs_test_rla,hs_grade,test_replacement_2022_2025,replacement_source,usable,notes
CO,2022-23,2023,https://ed.cde.state.co.us/fs/pages/2240,'2023 PSAT and SAT Math District and School Achievement Results Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/a822670f-72e8-4e57-b302-7958750ebec7 ; 'Reading and Writing ... Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/6f97f053-6339-48ad-94eb-6e569f137bf9,XLS/XLSX,yes,yes (district and school),expected,expected,expected,File titles 'District and School Achievement Results Disaggregated by Subgroups'; subgroup list not viewed,Met or exceeded the state's college readiness benchmark (Chalkbeat 2024 description of CDE public results),Met or exceeded benchmark (single cut),'--' = group too small to display (SchoolView note); numeric threshold not stated on the page,SAT Math (grade 11); PSAT grades 9-10,SAT Reading and Writing (grade 11); PSAT grades 9-10,11 (SAT); PSAT 9 and 10 in the same files,none,https://www.cde.state.co.us/communications/newsrelease-collegeboardrecommended ; https://www.cde.state.co.us/communications/news-release-91124-september-sbe ; https://www.chalkbeat.org/colorado/2024/07/02/colorado-preliminary-state-tests-sat-scores-concern-officials/,yes (single-cut benchmark share; flag 2024 digital transition),CMAS ELA/math cover grades 3-8 only. Benchmark definition and n-size to be read from the file's notes.
CO,2023-24,2024,https://ed.cde.state.co.us/fs/pages/2240,'2024 PSAT and SAT Math District and School Achievement Results Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/f7ab5f44-337a-4294-a0ee-9fa1b50b0aa1 ; 'Reading and Writing ... Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/8b049469-cb94-4852-be47-881492eec491,XLS/XLSX,yes,yes (district and school),expected,expected,expected,File titles 'District and School Achievement Results Disaggregated by Subgroups'; subgroup list not viewed,Met or exceeded the state's college readiness benchmark (Chalkbeat 2024 description of CDE public results),Met or exceeded benchmark (single cut),'--' = group too small to display (SchoolView note); numeric threshold not stated on the page,SAT Math (grade 11); PSAT grades 9-10,SAT Reading and Writing (grade 11); PSAT grades 9-10,11 (SAT); PSAT 9 and 10 in the same files,"2024: paper SAT/PSAT 10 replaced by the digital SAT Suite (new items, content shifts; CDE attributes part of the 2024 math drop to the test change; SBE adjusted digital SAT math cut scores for graduation guidelines); PSAT 8/9 in grade 9 per 2024-25 layout",https://www.cde.state.co.us/communications/newsrelease-collegeboardrecommended ; https://www.cde.state.co.us/communications/news-release-91124-september-sbe ; https://www.chalkbeat.org/colorado/2024/07/02/colorado-preliminary-state-tests-sat-scores-concern-officials/,yes (single-cut benchmark share; flag 2024 digital transition),CMAS ELA/math cover grades 3-8 only. Benchmark definition and n-size to be read from the file's notes.
CO,2024-25,2025,https://ed.cde.state.co.us/fs/pages/2240,'2025 PSAT and SAT Math District and School Achievement Results Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/674e0eda-a614-4d9e-819a-1473c2a2675f ; 'Reading and Writing ... Disaggregated by Subgroups (XLS)': https://ed.cde.state.co.us/fs/resource-manager/view/9d0b0a64-b9e0-48a0-adda-927a3e80bee1,XLS/XLSX,yes,yes (district and school),expected,expected,expected,File titles 'District and School Achievement Results Disaggregated by Subgroups'; subgroup list not viewed,Met or exceeded the state's college readiness benchmark (Chalkbeat 2024 description of CDE public results),Met or exceeded benchmark (single cut),'--' = group too small to display (SchoolView note); numeric threshold not stated on the page,SAT Math (grade 11); PSAT grades 9-10,SAT Reading and Writing (grade 11); PSAT grades 9-10,11 (SAT); PSAT 9 and 10 in the same files,none,https://www.cde.state.co.us/communications/newsrelease-collegeboardrecommended ; https://www.cde.state.co.us/communications/news-release-91124-september-sbe ; https://www.chalkbeat.org/colorado/2024/07/02/colorado-preliminary-state-tests-sat-scores-concern-officials/,yes (single-cut benchmark share; flag 2024 digital transition),CMAS ELA/math cover grades 3-8 only. Benchmark definition and n-size to be read from the file's notes.
CT,2021-22,2022,https://public-edsight.ct.gov/performance/connecticut-school-day-sat,"EdSight 'Connecticut SAT School Day' report (SAS stored process CTSchoolDaySATReport_SiteCore): Year=2021-22, District='All Districts', Subject=ELA or Math, Filter By='Race/Ethnicity', Submit, then 'Export .csv file'",CSV export from interactive report,"yes (export, not a posted static file)",yes ('All Districts' option),expected,expected,expected,"Report filter options seen: All Students, Race/Ethnicity, Gender, SWD, FRL (2- and 3-level), EL, High Needs, Homeless, Foster Care, Military Family; race category values not displayed",Percentage Level 3 or 4 (Met or Exceeded); also Average Score,Level 3 + Level 4,"CSDE rules: counts <=5 suppressed with complementary suppression; statistic suppressed if its count is suppressed, numerator <=5, or denominator < 20 (inequality symbol garbled in PDF text extraction; read as <=5)",Connecticut SAT School Day Math,Connecticut SAT School Day Reading and Writing (ELA),11,none,https://portal.ct.gov/-/media/SDE/Student-Assessment/SAT/2324-SDY-896-Digital-SAT-School-Day-Student-Guide-ADA.pdf ; https://portal.ct.gov/sde/student-assessment/sat/connecticut-sat-school-day,yes (via export),"Year list in report: 2025-26 back to 2021-22, then 2018-19 and earlier. Smarter Balanced covers grades 3-8 only. Suppression rules: https://edsight.ct.gov/relatedreports/BDCRE%20Data%20Suppression%20Rules.pdf"
CT,2022-23,2023,https://public-edsight.ct.gov/performance/connecticut-school-day-sat,"EdSight 'Connecticut SAT School Day' report (SAS stored process CTSchoolDaySATReport_SiteCore): Year=2022-23, District='All Districts', Subject=ELA or Math, Filter By='Race/Ethnicity', Submit, then 'Export .csv file'",CSV export from interactive report,"yes (export, not a posted static file)",yes ('All Districts' option),expected,expected,expected,"Report filter options seen: All Students, Race/Ethnicity, Gender, SWD, FRL (2- and 3-level), EL, High Needs, Homeless, Foster Care, Military Family; race category values not displayed",Percentage Level 3 or 4 (Met or Exceeded); also Average Score,Level 3 + Level 4,"CSDE rules: counts <=5 suppressed with complementary suppression; statistic suppressed if its count is suppressed, numerator <=5, or denominator < 20 (inequality symbol garbled in PDF text extraction; read as <=5)",Connecticut SAT School Day Math,Connecticut SAT School Day Reading and Writing (ELA),11,none,https://portal.ct.gov/-/media/SDE/Student-Assessment/SAT/2324-SDY-896-Digital-SAT-School-Day-Student-Guide-ADA.pdf ; https://portal.ct.gov/sde/student-assessment/sat/connecticut-sat-school-day,yes (via export),"Year list in report: 2025-26 back to 2021-22, then 2018-19 and earlier. Smarter Balanced covers grades 3-8 only. Suppression rules: https://edsight.ct.gov/relatedreports/BDCRE%20Data%20Suppression%20Rules.pdf"
CT,2023-24,2024,https://public-edsight.ct.gov/performance/connecticut-school-day-sat,"EdSight 'Connecticut SAT School Day' report (SAS stored process CTSchoolDaySATReport_SiteCore): Year=2023-24, District='All Districts', Subject=ELA or Math, Filter By='Race/Ethnicity', Submit, then 'Export .csv file'",CSV export from interactive report,"yes (export, not a posted static file)",yes ('All Districts' option),expected,expected,expected,"Report filter options seen: All Students, Race/Ethnicity, Gender, SWD, FRL (2- and 3-level), EL, High Needs, Homeless, Foster Care, Military Family; race category values not displayed",Percentage Level 3 or 4 (Met or Exceeded); also Average Score,Level 3 + Level 4,"CSDE rules: counts <=5 suppressed with complementary suppression; statistic suppressed if its count is suppressed, numerator <=5, or denominator < 20 (inequality symbol garbled in PDF text extraction; read as <=5)",Connecticut SAT School Day Math,Connecticut SAT School Day Reading and Writing (ELA),11,2024: SAT School Day administered digitally (digital SAT: Reading and Writing + Math),https://portal.ct.gov/-/media/SDE/Student-Assessment/SAT/2324-SDY-896-Digital-SAT-School-Day-Student-Guide-ADA.pdf ; https://portal.ct.gov/sde/student-assessment/sat/connecticut-sat-school-day,yes (via export),"Year list in report: 2025-26 back to 2021-22, then 2018-19 and earlier. Smarter Balanced covers grades 3-8 only. Suppression rules: https://edsight.ct.gov/relatedreports/BDCRE%20Data%20Suppression%20Rules.pdf"
CT,2024-25,2025,https://public-edsight.ct.gov/performance/connecticut-school-day-sat,"EdSight 'Connecticut SAT School Day' report (SAS stored process CTSchoolDaySATReport_SiteCore): Year=2024-25, District='All Districts', Subject=ELA or Math, Filter By='Race/Ethnicity', Submit, then 'Export .csv file'",CSV export from interactive report,"yes (export, not a posted static file)",yes ('All Districts' option),expected,expected,expected,"Report filter options seen: All Students, Race/Ethnicity, Gender, SWD, FRL (2- and 3-level), EL, High Needs, Homeless, Foster Care, Military Family; race category values not displayed",Percentage Level 3 or 4 (Met or Exceeded); also Average Score,Level 3 + Level 4,"CSDE rules: counts <=5 suppressed with complementary suppression; statistic suppressed if its count is suppressed, numerator <=5, or denominator < 20 (inequality symbol garbled in PDF text extraction; read as <=5)",Connecticut SAT School Day Math,Connecticut SAT School Day Reading and Writing (ELA),11,none,https://portal.ct.gov/-/media/SDE/Student-Assessment/SAT/2324-SDY-896-Digital-SAT-School-Day-Student-Guide-ADA.pdf ; https://portal.ct.gov/sde/student-assessment/sat/connecticut-sat-school-day,yes (via export),"Year list in report: 2025-26 back to 2021-22, then 2018-19 and earlier. Smarter Balanced covers grades 3-8 only. Suppression rules: https://edsight.ct.gov/relatedreports/BDCRE%20Data%20Suppression%20Rules.pdf"
DC,2021-22,2022,https://osse.dc.gov/page/2021-22-parcc-and-msaa-results-and-resources,'2021-22 LEA Level PARCC and MSAA Data [XLS]' in Box folder https://dcgov.app.box.com/v/PARCC-MSAA-Public,XLSX (Box share),yes,yes (LEA = DCPS plus charter LEAs),yes,yes,yes,"Page text: LEA file includes the percentage of students in each LEA meeting or exceeding expectations, broken down at every grade level and for specific groups of students","Level 1 Did Not Yet Meet, 2 Partially Met, 3 Approached, 4 Met, 5 Exceeded Expectations",Level 4 + Level 5,"OSSE policy: denominators < 10 shown as 'n<10'; blurred percentages (e.g. <=10%, >=90%) at extremes; complementary suppression 'DS'; file 'Data Notes' tab","PARCC Algebra I, Geometry (Algebra II also offered)",PARCC ELA I / ELA II,course-based (no single grade),none,https://osse.dc.gov/blog/new-name-same-high-quality-introducing-dc-cape ; https://osse.dc.gov/dccape,yes,"DC is a single SEA; most LEAs are single-school charters, so a 'district' gap is mostly a charter-network gap. School-level files are also posted."
DC,2022-23,2023,https://osse.dc.gov/assessmentresults2023,"'2022-23 LEA Level Statewide Assessment Data': https://app.box.com/s/w3dz0osavcf1x4qenwk9yr4n709go41g (Box name '2022-23 LEA Level PARCC and MSAA Data_9_5.xlsx', 43,457,247 bytes)",XLSX (Box share),yes,yes (LEA = DCPS plus charter LEAs),expected,expected,expected,Page describes LEA-level performance results; file size consistent with subgroup rows; not opened,"Level 1 Did Not Yet Meet, 2 Partially Met, 3 Approached, 4 Met, 5 Exceeded Expectations",Level 4 + Level 5,"OSSE policy: denominators < 10 shown as 'n<10'; blurred percentages (e.g. <=10%, >=90%) at extremes; complementary suppression 'DS'; file 'Data Notes' tab","PARCC Algebra I, Geometry (Algebra II also offered)",PARCC ELA I / ELA II,course-based (no single grade),none,https://osse.dc.gov/blog/new-name-same-high-quality-introducing-dc-cape ; https://osse.dc.gov/dccape,probable,"DC is a single SEA; most LEAs are single-school charters, so a 'district' gap is mostly a charter-network gap. School-level files are also posted."
DC,2023-24,2024,https://osse.dc.gov/assessmentresults2024,"'2023-24 LEA Level Statewide Assessment Data': https://app.box.com/s/x3026w17o4pmrbxjut2io5t51168b5y2 (Box name '2023-24 LEA Level DCCAPE and MSAA Data 1.15.2025.xlsx', 22,367,669 bytes)",XLSX (Box share),yes,yes (LEA = DCPS plus charter LEAs),expected,expected,expected,Page describes LEA-level performance results; not opened,"Level 1 Did Not Yet Meet, 2 Partially Met, 3 Approached, 4 Met, 5 Exceeded Expectations",Level 4 + Level 5,"OSSE policy: denominators < 10 shown as 'n<10'; blurred percentages (e.g. <=10%, >=90%) at extremes; complementary suppression 'DS'; file 'Data Notes' tab","DC CAPE Algebra I, Geometry (Algebra II also offered)",DC CAPE ELA I / ELA II,course-based (no single grade),2024: PARCC renamed DC CAPE; OSSE says same blueprints and comparable to prior PARCC results (not a replacement under the rule),https://osse.dc.gov/blog/new-name-same-high-quality-introducing-dc-cape ; https://osse.dc.gov/dccape,probable,"DC is a single SEA; most LEAs are single-school charters, so a 'district' gap is mostly a charter-network gap. School-level files are also posted."
DC,2024-25,2025,https://osse.dc.gov/assessmentresults2025,"'2024-25 LEA Level Statewide Assessment Data' > Overall Results: https://app.box.com/s/a1bx09uvrx0i066n2alof3onbfivboen (Box name '2024-25 Public File LEA Level DCCAPE and MSAA Data 1.xlsx', 2,021,448 bytes)",XLSX (Box share),yes,yes (LEA = DCPS plus charter LEAs),unverified,unverified,unverified,File is about one tenth the size of 2023-24; subgroup rows may be absent; not opened,"Level 1 Did Not Yet Meet, 2 Partially Met, 3 Approached, 4 Met, 5 Exceeded Expectations",Level 4 + Level 5,"OSSE policy: denominators < 10 shown as 'n<10'; blurred percentages (e.g. <=10%, >=90%) at extremes; complementary suppression 'DS'; file 'Data Notes' tab","DC CAPE Algebra I, Geometry (Algebra II also offered)",DC CAPE ELA I / ELA II,course-based (no single grade),none (a DC CAPE 2.0 FAQ dated 12/2025 points to a change after the window),https://osse.dc.gov/blog/new-name-same-high-quality-introducing-dc-cape ; https://osse.dc.gov/dccape,unverified (small file),"DC is a single SEA; most LEAs are single-school charters, so a 'district' gap is mostly a charter-network gap. School-level files are also posted."
